region,country,in_bfp_flag,bfp_year,years_since_bfp,index,catalogue_solution_type_level_a,catalogue_solution_type_level_b,status_num,solution_type,level,grant,debt_equity,risk,fiscal,market,regulatory,generate,realign,avoid,deliver,private,public,implemented_flag,bfp_impl_group,iso3c
Latin America and Caribbean,Belize,TRUE,2019,5,DBS,Debt-for-Nature Swaps (detailed review),NA,1,Debt-for-Nature Swaps (detailed review),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,BLZ
Latin America and Caribbean,Belize,TRUE,2019,5,CM,Carbon markets (detailed review),NA,1,Carbon markets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,In-BFP: implemented,BLZ
Latin America and Caribbean,Belize,TRUE,2019,5,ES,Enabling solutions,Institutionalization,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,BLZ
Latin America and Caribbean,Belize,TRUE,2019,5,ODA,Increasing Official Development Assistance (ODA),NA,1,Increasing Official Development Assistance (ODA),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,BLZ
Latin America and Caribbean,Belize,FALSE,NA,NA,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,BLZ
Latin America and Caribbean,Belize,FALSE,NA,NA,ES,Enabling solutions,NA,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,BLZ
Latin America and Caribbean,Belize,FALSE,NA,NA,HS,Change subsidies harmful to biodiversity,NA,1,Change subsidies harmful to biodiversity,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,BLZ
Africa,Botswana,TRUE,2019,5,ABS,Access and Benefit Sharing,NA,0,Access and Benefit Sharing,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,BWA
Africa,Botswana,TRUE,2019,5,ES,Enabling solutions,Institutionalization,0,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,BWA
Africa,Botswana,TRUE,2019,5,BO,Biodiversity offsets (detailed review),NA,0,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,BWA
Africa,Botswana,TRUE,2019,5,SST,Sustainability standards and certification (voluntary),Eco-labels,0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,BWA
Africa,Botswana,TRUE,2019,5,ISB,Incentives for sustainable business,NA,0,Incentives for sustainable business,A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,BWA
Africa,Botswana,TRUE,2019,5,TFS,Trust funds (detailed review),"Climate, carbon and forestry funds",0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,BWA
Africa,Botswana,TRUE,2019,5,TT,Taxes and fees in the tourism sector,NA,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,BWA
Africa,Botswana,FALSE,NA,NA,ES,Enabling solutions,NA,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,BWA
Africa,Botswana,FALSE,NA,NA,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,BWA
Africa,Botswana,FALSE,NA,NA,HS,Change subsidies harmful to biodiversity,NA,1,Change subsidies harmful to biodiversity,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,BWA
Africa,Botswana,TRUE,2019,5,PST,Promotion of sustainable tourism,NA,1,Promotion of sustainable tourism,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,In-BFP: implemented,BWA
Africa,Botswana,FALSE,NA,NA,ES,Enabling solutions,Disclosure,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,BWA
Asia and the Pacific,Malaysia,TRUE,2018,6,ED,Penalties and other compensation for unplanned environmental damage,NA,0,Penalties and other compensation for unplanned environmental damage,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,ECF,Enterprise challenge and innovation funds (detailed review),NA,0,Enterprise challenge and innovation funds (detailed review),A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,FOM,Financial and operational mergers,NA,0,Financial and operational mergers,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,SST,Sustainability standards and certification (voluntary),Sustainability standards and certification (voluntary),0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,GP,Green procurement,NA,0,Green procurement,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,LS,Conservation tax credits,NA,0,Enhanced Land or Marine Stewardship,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,EAR,Earmarking and retention of biodiversity revenues (self income),NA,0,Earmarking and retention of biodiversity revenues (self income),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,TF,Trade finance,NA,0,Trade finance,A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,MYS
Asia and the Pacific,Malaysia,TRUE,2018,6,EFT,Ecological fiscal transfers (detailed review),NA,1,Ecological fiscal transfers (detailed review),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,MYS
Asia and the Pacific,Malaysia,FALSE,NA,NA,PES,Payment for Ecosystem Services-state intermediation and/or fee,NA,1,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Post-BFP: implemented,MYS
Asia and the Pacific,Malaysia,FALSE,NA,NA,ES,Enabling solutions,Disclosure,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,MYS
Asia and the Pacific,Mongolia,TRUE,2017,7,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,MNG
Asia and the Pacific,Mongolia,TRUE,2017,7,PF,Pasture (and grazing) Fees,NA,0,Pasture (and grazing) Fees,A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,MNG
Asia and the Pacific,Mongolia,TRUE,2017,7,II,Impact investment (detailed review),NA,0,Impact investment (detailed review),A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,MNG
Asia and the Pacific,Mongolia,FALSE,NA,NA,PBE,Enhance public budget execution,Enhance local budget execution,0,Enhance public budget execution,A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,MNG
Asia and the Pacific,Mongolia,FALSE,NA,NA,RBB,Result based budgeting,NA,0,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,MNG
Asia and the Pacific,Mongolia,TRUE,2017,7,TNRR,Taxes on natural resources (non-renewables),NA,0,Taxes on natural resources (non-renewables),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,MNG
Asia and the Pacific,Mongolia,FALSE,NA,NA,TFS,Trust funds (detailed review),"Climate, carbon and forestry funds",0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,MNG
Asia and the Pacific,Mongolia,FALSE,NA,NA,HS,Change subsidies harmful to biodiversity,NA,1,Change subsidies harmful to biodiversity,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,MNG
Asia and the Pacific,Indonesia,TRUE,2018,6,LOB,Lobbying for public budget allocations,NA,0,Lobbying for public budget allocations,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,ODA,Increasing Official Development Assistance (ODA),Aid coordination strategies,0,Increasing Official Development Assistance (ODA),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,BIO,Bioprospecting (detailed review),NA,0,Bioprospecting (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,TT,Taxes and fees in the tourism sector,NA,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,TFW,"Tarrifs, fees and taxes in the water sector",NA,0,"Tarrifs, fees and taxes in the water sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,TFW,"Tarrifs, fees and taxes in the water sector",Wastewater fees,0,"Tarrifs, fees and taxes in the water sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,CD,Corporate and corporate foundations' donations,NA,0,Corporate and corporate foundations' donations,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,CRW,Crowd funding,NA,0,Crowd funding,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,TT,Taxes and fees in the tourism sector,Entrance fees,0,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,CD,Corporate and corporate foundations' donations,NA,0,Corporate and corporate foundations' donations,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,IF,Islamic finance,Sukuk,0,Islamic finance,A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,IF,Islamic finance,Sukuk,1,Islamic finance,A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,In-BFP: implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,IF,Islamic finance,NA,1,Islamic finance,A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,In-BFP: implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,EFT,Ecological fiscal transfers (detailed review),NA,1,Ecological fiscal transfers (detailed review),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,IDN
Asia and the Pacific,Indonesia,FALSE,NA,NA,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,DBS,Debt-for-Nature Swaps (detailed review),NA,1,Debt-for-Nature Swaps (detailed review),A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,IDN
Asia and the Pacific,Indonesia,TRUE,2018,6,BO,Biodiversity offsets (detailed review),NA,1,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,In-BFP: implemented,IDN
Asia and the Pacific,Indonesia,FALSE,NA,NA,PST,Promotion of sustainable tourism,NA,0,Promotion of sustainable tourism,A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,IDN
Asia and the Pacific,Indonesia,FALSE,NA,NA,ES,Enabling solutions,Disclosure,1,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Post-BFP: implemented,IDN
Africa,Zambia,TRUE,2018,6,LOB,Lobbying for public budget allocations,NA,0,Lobbying for public budget allocations,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,SST,"Sustainability frameworks, standards, and assessment systems",NA,0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,RBB,Result based budgeting,NA,0,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,CEM,Cost effectiveness measures,NA,0,Cost effectiveness measures,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,ISB,Incentives for sustainable business,NA,0,Incentives for sustainable business,A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,CE,Conservation easement (external-analysis),NA,0,Conservation easement (external-analysis),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,SST,Sustainability standards and certification (voluntary),Eco-labels,0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,TFS,Trust funds (detailed review),NA,0,Trust funds (detailed review),A,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,ES,Enabling solutions,Expenditure reporting,0,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,BO,Biodiversity offsets (detailed review),NA,0,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,ES,Enabling solutions,Mainstreaming,0,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,EAR,Earmarking and retention of biodiversity revenues (self income),NA,0,Earmarking and retention of biodiversity revenues (self income),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,CEM,Cost effectiveness measures,NA,0,Cost effectiveness measures,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,ES,Enabling solutions,NA,0,Enabling  solutions,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,ZMB
Africa,Zambia,TRUE,2018,6,GB,Green bonds (detailed review),NA,1,Green bonds (detailed review),A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,In-BFP: implemented,ZMB
Africa,Zambia,FALSE,NA,NA,SST,"Sustainability frameworks, standards, and assessments",NA,1,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Post-BFP: implemented,ZMB
Africa,Zambia,FALSE,NA,NA,SST,"Sustainability frameworks, standards, and assessments",NA,1,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Post-BFP: implemented,ZMB
Asia and the Pacific,Sri Lanka,TRUE,2018,6,GL,Green lending,NA,0,Green lending,A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,LKA
Asia and the Pacific,Sri Lanka,TRUE,2018,6,SST,Sustainability standards and certification (voluntary),Eco-labels,0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,LKA
Asia and the Pacific,Sri Lanka,TRUE,2018,6,PES,Payment for Ecosystem Services (detailed review),Payment for Ecosystem Services-private to private,0,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,LKA
Asia and the Pacific,Sri Lanka,TRUE,2018,6,SST,Sustainability standards and certification (voluntary),Eco-labels,0,Sustainability standards and certification (voluntary),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,LKA
Asia and the Pacific,Sri Lanka,TRUE,2018,6,GL,Green lending,NA,0,Green lending,A,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,LKA
Asia and the Pacific,Sri Lanka,TRUE,2018,6,PES,Payment for Ecosystem Services (detailed review),NA,0,Payment for Ecosystem Services (detailed review),A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,In-BFP: not implemented,LKA
Asia and the Pacific,Sri Lanka,FALSE,NA,NA,DRI,Disaster risk insurance,Human-wildlife conflict insurance,1,Disaster risk insurance,A,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Post-BFP: implemented,LKA
Africa,Mozambique,TRUE,2021,3,TFWI,Taxes and fees in the wildlife sector,Hunting permits or concessions,0,Taxes and fees in the wildlife sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,MOZ
Africa,Mozambique,TRUE,2021,3,BO,Biodiversity offsets (detailed review),NA,1,Biodiversity offsets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,In-BFP: implemented,MOZ
Africa,Mozambique,TRUE,2021,3,EAR,Earmarking and retention of biodiversity revenues (self income),NA,0,Earmarking and retention of biodiversity revenues (self income),A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,MOZ
Africa,Mozambique,TRUE,2021,3,LOB,Lobbying for public budget allocations,NA,1,Lobbying for public budget allocations,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,MOZ
Africa,Mozambique,FALSE,2021,3,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,MOZ
Africa,Mozambique,TRUE,2021,3,NPA,Non-State Protected Areas,NA,0,Non-State Protected Areas,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,In-BFP: not implemented,MOZ
Africa,Mozambique,TRUE,2021,3,CM,Carbon markets (detailed review),NA,0,Carbon markets (detailed review),A,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,In-BFP: not implemented,MOZ
Africa,Mozambique,FALSE,NA,NA,DRI,Disaster risk insurance,NA,1,Disaster risk insurance,A,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Post-BFP: implemented,MOZ
Asia and the Pacific,Bhutan,TRUE,2019,5,LOB,Lobbying for public budget allocations,NA,0,Lobbying for public budget allocations,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,BTN
Asia and the Pacific,Bhutan,TRUE,2019,5,LOB,Lobbying for public budget allocations,NA,0,Lobbying for public budget allocations,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,BTN
Asia and the Pacific,Bhutan,TRUE,2019,5,TFF,"Taxes, Fees and Royalties in the Forestry Sector",Forestry Concession Fees,0,"Taxes, Fees and Royalties in the Forestry Sector",A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,In-BFP: not implemented,BTN
Asia and the Pacific,Bhutan,TRUE,2019,5,CS,Corporate sustainability,NA,0,Corporate sustainability,A,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,In-BFP: not implemented,BTN
Asia and the Pacific,Bhutan,FALSE,NA,NA,RBB,Result based budgeting,NA,1,Result based budgeting,A,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,BTN
Asia and the Pacific,Bhutan,FALSE,NA,NA,PBE,Enhance public budget execution,Enhance local budget execution,1,Enhance public budget execution,A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Post-BFP: implemented,BTN
Asia and the Pacific,Bhutan,TRUE,2019,5,TT,Taxes and fees in the tourism sector,NA,1,Taxes and fees in the tourism sector,A,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,In-BFP: implemented,BTN
